protein_id,contig_id,keywords
meningitidis_000626595.1_P1_23,000626595.1_P1,none
meningitidis_000626595.1_P1_24,000626595.1_P1,none
meningitidis_000626595.1_P1_25,000626595.1_P1,none
meningitidis_000626595.1_P1_26,000626595.1_P1,none
meningitidis_000626595.1_P1_27,000626595.1_P1,none
meningitidis_000626595.1_P1_28,000626595.1_P1,none
meningitidis_000626595.1_P1_29,000626595.1_P1,none
meningitidis_000626595.1_P1_30,000626595.1_P1,none
meningitidis_000626595.1_P1_31,000626595.1_P1,none
meningitidis_000626595.1_P1_32,000626595.1_P1,none
meningitidis_000626595.1_P1_33,000626595.1_P1,none
meningitidis_000626595.1_P1_34,000626595.1_P1,none
meningitidis_000626595.1_P1_35,000626595.1_P1,none
meningitidis_000626595.1_P1_36,000626595.1_P1,none
meningitidis_000626595.1_P1_37,000626595.1_P1,none
meningitidis_000626595.1_P1_38,000626595.1_P1,none
meningitidis_000626595.1_P1_39,000626595.1_P1,none
meningitidis_000626595.1_P1_40,000626595.1_P1,none
meningitidis_000800415.1_P3_1,000800415.1_P3,none
meningitidis_000800415.1_P3_2,000800415.1_P3,none
meningitidis_000800415.1_P3_3,000800415.1_P3,none
meningitidis_000800415.1_P3_4,000800415.1_P3,none
meningitidis_000800415.1_P3_5,000800415.1_P3,none
meningitidis_000800415.1_P3_6,000800415.1_P3,none
meningitidis_000800415.1_P3_7,000800415.1_P3,none
meningitidis_000800415.1_P3_8,000800415.1_P3,none
meningitidis_000800415.1_P3_9,000800415.1_P3,none
meningitidis_000800415.1_P3_10,000800415.1_P3,none
meningitidis_000800415.1_P3_11,000800415.1_P3,none
meningitidis_000800415.1_P3_12,000800415.1_P3,none
meningitidis_000800415.1_P3_13,000800415.1_P3,none
meningitidis_000800415.1_P3_14,000800415.1_P3,none
meningitidis_000816165.1_P2_1,000816165.1_P2,none
meningitidis_000816165.1_P2_2,000816165.1_P2,none
meningitidis_000816165.1_P2_3,000816165.1_P2,none
meningitidis_000816165.1_P2_4,000816165.1_P2,none
meningitidis_000816165.1_P2_5,000816165.1_P2,none
meningitidis_000816165.1_P2_6,000816165.1_P2,none
meningitidis_000816165.1_P2_7,000816165.1_P2,none
meningitidis_000816165.1_P2_8,000816165.1_P2,none
meningitidis_000816165.1_P2_9,000816165.1_P2,none
meningitidis_000816165.1_P2_10,000816165.1_P2,none
meningitidis_000816165.1_P2_11,000816165.1_P2,none
meningitidis_000816165.1_P2_12,000816165.1_P2,none
meningitidis_000816165.1_P2_13,000816165.1_P2,none
meningitidis_000816165.1_P2_14,000816165.1_P2,none
meningitidis_000816165.1_P2_15,000816165.1_P2,none
meningitidis_000816165.1_P2_16,000816165.1_P2,none
meningitidis_000816165.1_P2_17,000816165.1_P2,none
meningitidis_000816165.1_P2_18,000816165.1_P2,none
meningitidis_000816165.1_P2_19,000816165.1_P2,none
meningitidis_000816165.1_P2_20,000816165.1_P2,none
meningitidis_000816165.1_P2_21,000816165.1_P2,none
meningitidis_000816165.1_P2_22,000816165.1_P2,none
meningitidis_000816165.1_P2_23,000816165.1_P2,none
meningitidis_000816165.1_P2_24,000816165.1_P2,none
meningitidis_000816165.1_P2_25,000816165.1_P2,none
meningitidis_001029835.1_P2_1,001029835.1_P2,none
meningitidis_001029835.1_P2_2,001029835.1_P2,none
meningitidis_001029835.1_P2_3,001029835.1_P2,none
meningitidis_001029835.1_P2_4,001029835.1_P2,none
meningitidis_001029835.1_P2_5,001029835.1_P2,none
meningitidis_001029835.1_P2_6,001029835.1_P2,none
meningitidis_001029835.1_P2_7,001029835.1_P2,none
meningitidis_001029835.1_P2_8,001029835.1_P2,none
meningitidis_001029835.1_P2_9,001029835.1_P2,none
meningitidis_001029835.1_P2_10,001029835.1_P2,none
meningitidis_001029835.1_P2_11,001029835.1_P2,none
meningitidis_001029835.1_P2_12,001029835.1_P2,none
meningitidis_001029835.1_P2_13,001029835.1_P2,none
meningitidis_001029835.1_P2_14,001029835.1_P2,none
meningitidis_001029835.1_P2_15,001029835.1_P2,none
meningitidis_001029835.1_P2_16,001029835.1_P2,none
meningitidis_001029835.1_P2_17,001029835.1_P2,none
meningitidis_001029835.1_P2_18,001029835.1_P2,none
meningitidis_001029835.1_P3_1,001029835.1_P3,none
meningitidis_001029835.1_P3_2,001029835.1_P3,none
meningitidis_001029835.1_P3_3,001029835.1_P3,none
meningitidis_001029835.1_P3_4,001029835.1_P3,none
meningitidis_001029835.1_P3_5,001029835.1_P3,none
meningitidis_001029835.1_P3_6,001029835.1_P3,none
meningitidis_001029835.1_P3_7,001029835.1_P3,none
meningitidis_001029835.1_P3_8,001029835.1_P3,none
meningitidis_001029835.1_P3_9,001029835.1_P3,none
meningitidis_001029835.1_P3_10,001029835.1_P3,none
meningitidis_001029835.1_P3_11,001029835.1_P3,none
meningitidis_001697105.1_P2_1,001697105.1_P2,none
meningitidis_001697105.1_P2_2,001697105.1_P2,none
meningitidis_001697105.1_P2_3,001697105.1_P2,none
meningitidis_001697105.1_P2_4,001697105.1_P2,none
meningitidis_001697105.1_P2_5,001697105.1_P2,none
meningitidis_001697105.1_P2_6,001697105.1_P2,none
meningitidis_001697105.1_P2_7,001697105.1_P2,none
meningitidis_001697105.1_P2_8,001697105.1_P2,none
meningitidis_001697105.1_P2_9,001697105.1_P2,none
meningitidis_001697105.1_P2_10,001697105.1_P2,none
meningitidis_001697105.1_P2_11,001697105.1_P2,none
meningitidis_001697105.1_P2_12,001697105.1_P2,none
meningitidis_001697105.1_P2_13,001697105.1_P2,none
meningitidis_001697105.1_P2_14,001697105.1_P2,none
meningitidis_001697105.1_P2_15,001697105.1_P2,none
meningitidis_001697105.1_P2_16,001697105.1_P2,none
meningitidis_001697105.1_P2_17,001697105.1_P2,none
meningitidis_001697105.1_P2_18,001697105.1_P2,none
meningitidis_001697105.1_P2_19,001697105.1_P2,none
meningitidis_001697105.1_P2_20,001697105.1_P2,none
meningitidis_001697105.1_P3_1,001697105.1_P3,none
meningitidis_001697105.1_P3_2,001697105.1_P3,none
meningitidis_001697105.1_P3_3,001697105.1_P3,none
meningitidis_001697105.1_P3_4,001697105.1_P3,none
meningitidis_001697105.1_P3_5,001697105.1_P3,none
meningitidis_001697105.1_P3_6,001697105.1_P3,none
meningitidis_001697105.1_P3_7,001697105.1_P3,none
meningitidis_001697105.1_P3_8,001697105.1_P3,none
meningitidis_001697105.1_P3_9,001697105.1_P3,none
meningitidis_001697105.1_P3_10,001697105.1_P3,none
meningitidis_001697105.1_P4_1,001697105.1_P4,none
meningitidis_001697105.1_P4_2,001697105.1_P4,none
meningitidis_001697105.1_P4_3,001697105.1_P4,none
meningitidis_001697105.1_P4_4,001697105.1_P4,none
meningitidis_001697105.1_P4_5,001697105.1_P4,none
meningitidis_001697105.1_P4_6,001697105.1_P4,none
meningitidis_001697105.1_P4_7,001697105.1_P4,none
meningitidis_001697105.1_P4_8,001697105.1_P4,none
meningitidis_001697105.1_P4_9,001697105.1_P4,none
meningitidis_001697105.1_P4_10,001697105.1_P4,none
meningitidis_001697105.1_P4_11,001697105.1_P4,none
meningitidis_001697105.1_P4_12,001697105.1_P4,none
meningitidis_001697105.1_P4_13,001697105.1_P4,none
meningitidis_001697105.1_P4_14,001697105.1_P4,none
meningitidis_001697105.1_P4_15,001697105.1_P4,none
meningitidis_001697105.1_P4_16,001697105.1_P4,none
meningitidis_001697105.1_P4_17,001697105.1_P4,none
meningitidis_001697165.1_P3_1,001697165.1_P3,none
meningitidis_001697165.1_P3_2,001697165.1_P3,none
meningitidis_001697165.1_P3_3,001697165.1_P3,none
meningitidis_001697165.1_P3_4,001697165.1_P3,none
meningitidis_001697165.1_P3_5,001697165.1_P3,none
meningitidis_001697165.1_P3_6,001697165.1_P3,none
meningitidis_001697165.1_P3_7,001697165.1_P3,none
meningitidis_001697165.1_P3_8,001697165.1_P3,none
meningitidis_001697165.1_P3_9,001697165.1_P3,none
meningitidis_001697165.1_P3_10,001697165.1_P3,none
meningitidis_001697165.1_P3_11,001697165.1_P3,none
meningitidis_001697165.1_P3_12,001697165.1_P3,none
meningitidis_001697165.1_P3_13,001697165.1_P3,none
meningitidis_001697165.1_P3_14,001697165.1_P3,none
meningitidis_001697165.1_P3_15,001697165.1_P3,none
meningitidis_001697165.1_P3_16,001697165.1_P3,none
meningitidis_001697165.1_P3_17,001697165.1_P3,none
meningitidis_001697165.1_P3_18,001697165.1_P3,none
meningitidis_001697165.1_P3_19,001697165.1_P3,none
meningitidis_001697165.1_P3_20,001697165.1_P3,none
meningitidis_001697165.1_P3_21,001697165.1_P3,none
meningitidis_001697165.1_P3_22,001697165.1_P3,none
meningitidis_001697165.1_P3_23,001697165.1_P3,none
meningitidis_001697165.1_P3_24,001697165.1_P3,none
meningitidis_001697165.1_P3_25,001697165.1_P3,none
meningitidis_001697165.1_P3_26,001697165.1_P3,none
meningitidis_001697165.1_P3_27,001697165.1_P3,none
meningitidis_001697165.1_P3_28,001697165.1_P3,none
meningitidis_001697165.1_P3_29,001697165.1_P3,none
meningitidis_001697165.1_P3_30,001697165.1_P3,none
meningitidis_001697165.1_P3_31,001697165.1_P3,none
meningitidis_001697165.1_P3_32,001697165.1_P3,none
meningitidis_001697165.1_P3_33,001697165.1_P3,none
meningitidis_001697165.1_P3_34,001697165.1_P3,none
meningitidis_001697165.1_P3_35,001697165.1_P3,none
meningitidis_001697165.1_P3_36,001697165.1_P3,none
meningitidis_001697165.1_P3_37,001697165.1_P3,none
meningitidis_001697165.1_P3_38,001697165.1_P3,none
meningitidis_001697165.1_P3_39,001697165.1_P3,none
meningitidis_001697165.1_P3_40,001697165.1_P3,none
meningitidis_001697165.1_P3_41,001697165.1_P3,none
meningitidis_001697165.1_P3_42,001697165.1_P3,none
meningitidis_001697165.1_P3_43,001697165.1_P3,none
meningitidis_001697165.1_P3_44,001697165.1_P3,none
meningitidis_001697165.1_P3_45,001697165.1_P3,none
meningitidis_001697165.1_P3_46,001697165.1_P3,none
meningitidis_001697165.1_P3_47,001697165.1_P3,none
meningitidis_001697165.1_P3_48,001697165.1_P3,none
meningitidis_001697165.1_P3_49,001697165.1_P3,none
meningitidis_001697165.1_P3_50,001697165.1_P3,none
meningitidis_001697165.1_P3_51,001697165.1_P3,none
meningitidis_001697165.1_P3_52,001697165.1_P3,none
meningitidis_001697165.1_P3_53,001697165.1_P3,none
meningitidis_001697205.1_P2_1,001697205.1_P2,none
meningitidis_001697205.1_P2_2,001697205.1_P2,none
meningitidis_001697205.1_P2_3,001697205.1_P2,none
meningitidis_001697205.1_P2_4,001697205.1_P2,none
meningitidis_001697205.1_P2_5,001697205.1_P2,none
meningitidis_001697205.1_P2_6,001697205.1_P2,none
meningitidis_001697205.1_P2_7,001697205.1_P2,none
meningitidis_001697205.1_P2_8,001697205.1_P2,none
meningitidis_001697205.1_P2_9,001697205.1_P2,none
meningitidis_001697205.1_P2_10,001697205.1_P2,none
meningitidis_001697205.1_P2_11,001697205.1_P2,none
meningitidis_001697205.1_P2_12,001697205.1_P2,none
meningitidis_001697205.1_P2_13,001697205.1_P2,none
meningitidis_001697205.1_P2_14,001697205.1_P2,none
meningitidis_001697205.1_P2_15,001697205.1_P2,none
meningitidis_001697205.1_P2_16,001697205.1_P2,none
meningitidis_001697205.1_P2_17,001697205.1_P2,none
meningitidis_001697205.1_P2_18,001697205.1_P2,none
meningitidis_001697205.1_P2_19,001697205.1_P2,none
meningitidis_001697205.1_P2_20,001697205.1_P2,none
meningitidis_001697205.1_P2_21,001697205.1_P2,none
meningitidis_001697205.1_P2_22,001697205.1_P2,none
meningitidis_001697205.1_P2_23,001697205.1_P2,none
meningitidis_001697205.1_P2_24,001697205.1_P2,none
meningitidis_001697205.1_P2_25,001697205.1_P2,none
meningitidis_001697205.1_P2_26,001697205.1_P2,none
meningitidis_001697205.1_P2_27,001697205.1_P2,none
meningitidis_001697205.1_P2_28,001697205.1_P2,none
meningitidis_001697205.1_P2_29,001697205.1_P2,none
meningitidis_001697205.1_P2_30,001697205.1_P2,none
meningitidis_001697205.1_P2_31,001697205.1_P2,none
meningitidis_001697205.1_P2_32,001697205.1_P2,none
meningitidis_001697205.1_P2_33,001697205.1_P2,none
meningitidis_001697205.1_P2_34,001697205.1_P2,none
meningitidis_001697205.1_P2_35,001697205.1_P2,none
meningitidis_001697205.1_P2_36,001697205.1_P2,none
meningitidis_001697205.1_P2_37,001697205.1_P2,none
meningitidis_001697205.1_P2_38,001697205.1_P2,none
meningitidis_001697205.1_P2_39,001697205.1_P2,none
meningitidis_001697205.1_P2_40,001697205.1_P2,none
meningitidis_001697205.1_P2_41,001697205.1_P2,none
meningitidis_001697205.1_P2_42,001697205.1_P2,none
meningitidis_001697205.1_P2_43,001697205.1_P2,none
meningitidis_001697205.1_P2_44,001697205.1_P2,none
meningitidis_001697205.1_P2_45,001697205.1_P2,none
meningitidis_001697205.1_P2_46,001697205.1_P2,none
meningitidis_001697205.1_P2_47,001697205.1_P2,none
meningitidis_001697205.1_P2_48,001697205.1_P2,none
meningitidis_001697205.1_P2_49,001697205.1_P2,none
meningitidis_001697205.1_P2_50,001697205.1_P2,none
meningitidis_001697205.1_P2_51,001697205.1_P2,none
meningitidis_001697205.1_P2_52,001697205.1_P2,none
meningitidis_001697345.1_P2_1,001697345.1_P2,none
meningitidis_001697345.1_P2_2,001697345.1_P2,none
meningitidis_001697345.1_P2_3,001697345.1_P2,none
meningitidis_001697345.1_P2_4,001697345.1_P2,none
meningitidis_001697345.1_P2_5,001697345.1_P2,none
meningitidis_001697345.1_P2_6,001697345.1_P2,none
meningitidis_001697345.1_P2_7,001697345.1_P2,none
meningitidis_001697345.1_P2_8,001697345.1_P2,none
meningitidis_001697345.1_P2_9,001697345.1_P2,none
meningitidis_001697345.1_P2_10,001697345.1_P2,none
meningitidis_001697345.1_P2_11,001697345.1_P2,none
meningitidis_001697345.1_P2_12,001697345.1_P2,none
meningitidis_001697345.1_P2_13,001697345.1_P2,none
meningitidis_001697345.1_P2_14,001697345.1_P2,none
meningitidis_001697345.1_P2_15,001697345.1_P2,none
meningitidis_001697345.1_P2_16,001697345.1_P2,none
meningitidis_001697345.1_P2_17,001697345.1_P2,none
meningitidis_001697345.1_P2_18,001697345.1_P2,none
meningitidis_001697345.1_P2_19,001697345.1_P2,none
meningitidis_001697345.1_P2_20,001697345.1_P2,none
meningitidis_001697345.1_P2_21,001697345.1_P2,none
meningitidis_001697345.1_P2_22,001697345.1_P2,none
meningitidis_001697345.1_P2_23,001697345.1_P2,none
meningitidis_001697345.1_P2_24,001697345.1_P2,none
meningitidis_001697345.1_P2_25,001697345.1_P2,none
meningitidis_001697345.1_P2_26,001697345.1_P2,none
meningitidis_001697345.1_P2_27,001697345.1_P2,none
meningitidis_001697345.1_P2_28,001697345.1_P2,none
meningitidis_001697345.1_P2_29,001697345.1_P2,none
meningitidis_001697345.1_P2_30,001697345.1_P2,none
meningitidis_001697345.1_P2_31,001697345.1_P2,none
meningitidis_001697345.1_P2_32,001697345.1_P2,none
meningitidis_001697345.1_P2_33,001697345.1_P2,none
meningitidis_001697345.1_P2_34,001697345.1_P2,none
meningitidis_001697405.1_P2_1,001697405.1_P2,none
meningitidis_001697405.1_P2_2,001697405.1_P2,none
meningitidis_001697405.1_P2_3,001697405.1_P2,none
meningitidis_001697405.1_P2_4,001697405.1_P2,none
meningitidis_001697405.1_P2_5,001697405.1_P2,none
meningitidis_001697405.1_P2_6,001697405.1_P2,none
meningitidis_001697405.1_P2_7,001697405.1_P2,none
meningitidis_001697405.1_P2_8,001697405.1_P2,none
meningitidis_001697405.1_P2_9,001697405.1_P2,none
meningitidis_001697405.1_P2_10,001697405.1_P2,none
meningitidis_001697405.1_P2_11,001697405.1_P2,none
meningitidis_001697405.1_P2_12,001697405.1_P2,none
meningitidis_001697405.1_P2_13,001697405.1_P2,none
meningitidis_001697405.1_P2_14,001697405.1_P2,none
meningitidis_001697405.1_P2_15,001697405.1_P2,none
meningitidis_001697405.1_P2_16,001697405.1_P2,none
meningitidis_001697405.1_P2_17,001697405.1_P2,none
meningitidis_001697405.1_P2_18,001697405.1_P2,none
meningitidis_001697405.1_P2_19,001697405.1_P2,none
meningitidis_001697405.1_P2_20,001697405.1_P2,none
meningitidis_001697405.1_P2_21,001697405.1_P2,none
meningitidis_001697405.1_P2_22,001697405.1_P2,none
meningitidis_001697405.1_P2_23,001697405.1_P2,none
meningitidis_001697405.1_P2_24,001697405.1_P2,none
meningitidis_001697405.1_P2_25,001697405.1_P2,none
meningitidis_001697405.1_P2_26,001697405.1_P2,none
meningitidis_001697405.1_P2_27,001697405.1_P2,none
meningitidis_001697405.1_P2_28,001697405.1_P2,none
meningitidis_001697405.1_P2_29,001697405.1_P2,none
meningitidis_001697405.1_P2_30,001697405.1_P2,none
meningitidis_001697405.1_P2_31,001697405.1_P2,none
meningitidis_001697405.1_P2_32,001697405.1_P2,none
meningitidis_001697405.1_P2_33,001697405.1_P2,none
meningitidis_001697405.1_P2_34,001697405.1_P2,none
meningitidis_001697405.1_P2_35,001697405.1_P2,none
meningitidis_001697405.1_P2_36,001697405.1_P2,none
meningitidis_001697405.1_P2_37,001697405.1_P2,none
meningitidis_001697405.1_P2_38,001697405.1_P2,none
meningitidis_001697405.1_P2_39,001697405.1_P2,none
meningitidis_001697405.1_P2_40,001697405.1_P2,none
meningitidis_001697405.1_P2_41,001697405.1_P2,none
meningitidis_001697405.1_P2_42,001697405.1_P2,none
meningitidis_001697405.1_P2_43,001697405.1_P2,none
meningitidis_001697405.1_P2_44,001697405.1_P2,none
meningitidis_001697405.1_P2_45,001697405.1_P2,none
meningitidis_001697405.1_P2_46,001697405.1_P2,none
meningitidis_001697405.1_P2_47,001697405.1_P2,none
meningitidis_001697405.1_P2_48,001697405.1_P2,none
meningitidis_001697405.1_P2_49,001697405.1_P2,none
meningitidis_001697405.1_P2_50,001697405.1_P2,none
meningitidis_001697665.1_P2_1,001697665.1_P2,none
meningitidis_001697665.1_P2_2,001697665.1_P2,none
meningitidis_001697665.1_P2_3,001697665.1_P2,none
meningitidis_001697665.1_P2_4,001697665.1_P2,none
meningitidis_001697665.1_P2_5,001697665.1_P2,none
meningitidis_001697665.1_P2_6,001697665.1_P2,none
meningitidis_001697665.1_P2_7,001697665.1_P2,none
meningitidis_001697665.1_P2_8,001697665.1_P2,none
meningitidis_001697665.1_P2_9,001697665.1_P2,none
meningitidis_001697665.1_P2_10,001697665.1_P2,none
meningitidis_001697665.1_P2_11,001697665.1_P2,none
meningitidis_001697665.1_P2_12,001697665.1_P2,none
meningitidis_001697665.1_P2_13,001697665.1_P2,none
meningitidis_001697665.1_P2_14,001697665.1_P2,none
meningitidis_001697665.1_P2_15,001697665.1_P2,none
meningitidis_001697665.1_P2_16,001697665.1_P2,none
meningitidis_001697665.1_P2_17,001697665.1_P2,none
meningitidis_001697665.1_P2_18,001697665.1_P2,none
meningitidis_001697665.1_P2_19,001697665.1_P2,none
meningitidis_001697665.1_P2_20,001697665.1_P2,none
meningitidis_001697665.1_P2_21,001697665.1_P2,none
meningitidis_001697665.1_P2_22,001697665.1_P2,none
meningitidis_001697665.1_P2_23,001697665.1_P2,none
meningitidis_001697665.1_P2_24,001697665.1_P2,none
meningitidis_001697665.1_P2_25,001697665.1_P2,none
meningitidis_001697665.1_P2_26,001697665.1_P2,none
meningitidis_001697665.1_P2_27,001697665.1_P2,none
meningitidis_001697845.1_P1_1,001697845.1_P1,none
meningitidis_001697845.1_P1_2,001697845.1_P1,none
meningitidis_001697845.1_P1_3,001697845.1_P1,none
meningitidis_001697845.1_P1_4,001697845.1_P1,none
meningitidis_001697845.1_P1_5,001697845.1_P1,none
meningitidis_001697845.1_P1_6,001697845.1_P1,none
meningitidis_001697845.1_P1_7,001697845.1_P1,none
meningitidis_001697845.1_P1_8,001697845.1_P1,none
meningitidis_001697845.1_P1_9,001697845.1_P1,none
meningitidis_001697845.1_P1_10,001697845.1_P1,none
meningitidis_001697845.1_P1_11,001697845.1_P1,none
meningitidis_001697845.1_P1_12,001697845.1_P1,none
meningitidis_001697845.1_P1_13,001697845.1_P1,none
meningitidis_001697845.1_P1_14,001697845.1_P1,none
meningitidis_001697845.1_P1_15,001697845.1_P1,none
meningitidis_001697845.1_P1_16,001697845.1_P1,none
meningitidis_001697845.1_P1_17,001697845.1_P1,none
meningitidis_001697845.1_P1_18,001697845.1_P1,none
meningitidis_001697845.1_P1_19,001697845.1_P1,none
meningitidis_001697845.1_P1_20,001697845.1_P1,none
meningitidis_001697845.1_P1_21,001697845.1_P1,none
meningitidis_001697845.1_P1_22,001697845.1_P1,none
meningitidis_001697845.1_P1_23,001697845.1_P1,none
meningitidis_001697845.1_P1_24,001697845.1_P1,none
meningitidis_001697845.1_P1_25,001697845.1_P1,none
meningitidis_001697845.1_P1_26,001697845.1_P1,none
meningitidis_001697845.1_P1_27,001697845.1_P1,none
meningitidis_001697845.1_P1_28,001697845.1_P1,none
meningitidis_001697845.1_P1_29,001697845.1_P1,none
meningitidis_001697845.1_P1_30,001697845.1_P1,none
meningitidis_001697845.1_P1_31,001697845.1_P1,none
meningitidis_001697845.1_P1_32,001697845.1_P1,none
meningitidis_001697845.1_P1_33,001697845.1_P1,none
meningitidis_001697845.1_P1_34,001697845.1_P1,none
meningitidis_001697845.1_P1_35,001697845.1_P1,none
meningitidis_001697845.1_P1_36,001697845.1_P1,none
meningitidis_001697845.1_P1_37,001697845.1_P1,none
meningitidis_001697985.1_P2_1,001697985.1_P2,none
meningitidis_001697985.1_P2_2,001697985.1_P2,none
meningitidis_001697985.1_P2_3,001697985.1_P2,none
meningitidis_001697985.1_P2_4,001697985.1_P2,none
meningitidis_001697985.1_P2_5,001697985.1_P2,none
meningitidis_001697985.1_P2_6,001697985.1_P2,none
meningitidis_001697985.1_P2_7,001697985.1_P2,none
meningitidis_001697985.1_P2_8,001697985.1_P2,none
meningitidis_001697985.1_P2_9,001697985.1_P2,none
meningitidis_001697985.1_P2_10,001697985.1_P2,none
meningitidis_001697985.1_P2_11,001697985.1_P2,none
meningitidis_001697985.1_P2_12,001697985.1_P2,none
meningitidis_001697985.1_P2_13,001697985.1_P2,none
meningitidis_001697985.1_P2_14,001697985.1_P2,none
meningitidis_001697985.1_P2_15,001697985.1_P2,none
meningitidis_001697985.1_P2_16,001697985.1_P2,none
meningitidis_001697985.1_P2_17,001697985.1_P2,none
meningitidis_001697985.1_P2_18,001697985.1_P2,none
meningitidis_001697985.1_P2_19,001697985.1_P2,none
meningitidis_001697985.1_P2_20,001697985.1_P2,none
meningitidis_001697985.1_P2_21,001697985.1_P2,none
meningitidis_001697985.1_P2_22,001697985.1_P2,none
meningitidis_001697985.1_P2_23,001697985.1_P2,none
meningitidis_001697985.1_P2_24,001697985.1_P2,none
meningitidis_001697985.1_P2_25,001697985.1_P2,none
meningitidis_001697985.1_P2_26,001697985.1_P2,none
meningitidis_001697985.1_P2_27,001697985.1_P2,none
meningitidis_001697985.1_P2_28,001697985.1_P2,none
meningitidis_001697985.1_P2_29,001697985.1_P2,none
meningitidis_001697985.1_P2_30,001697985.1_P2,none
meningitidis_001697985.1_P2_31,001697985.1_P2,none
meningitidis_001697985.1_P2_32,001697985.1_P2,none
meningitidis_001697985.1_P2_33,001697985.1_P2,none
meningitidis_001697985.1_P2_34,001697985.1_P2,none
meningitidis_001697985.1_P2_35,001697985.1_P2,none
meningitidis_001697985.1_P2_36,001697985.1_P2,none
meningitidis_001697985.1_P2_37,001697985.1_P2,none
meningitidis_001697985.1_P2_38,001697985.1_P2,none
meningitidis_001697985.1_P2_39,001697985.1_P2,none
meningitidis_001697985.1_P2_40,001697985.1_P2,none
meningitidis_001697985.1_P2_41,001697985.1_P2,none
meningitidis_001697985.1_P2_42,001697985.1_P2,none
meningitidis_001697985.1_P2_43,001697985.1_P2,none
meningitidis_001697985.1_P2_44,001697985.1_P2,none
meningitidis_001697985.1_P2_45,001697985.1_P2,none
meningitidis_001697985.1_P2_46,001697985.1_P2,none
meningitidis_001697985.1_P2_47,001697985.1_P2,none
meningitidis_001698085.1_P1_1,001698085.1_P1,none
meningitidis_001698085.1_P1_2,001698085.1_P1,none
meningitidis_001698085.1_P1_3,001698085.1_P1,none
meningitidis_001698085.1_P1_4,001698085.1_P1,none
meningitidis_001698085.1_P1_5,001698085.1_P1,none
meningitidis_001698085.1_P1_6,001698085.1_P1,none
meningitidis_001698085.1_P1_7,001698085.1_P1,none
meningitidis_001698085.1_P1_8,001698085.1_P1,none
meningitidis_001698085.1_P1_9,001698085.1_P1,none
meningitidis_001698085.1_P1_10,001698085.1_P1,none
meningitidis_001698085.1_P1_11,001698085.1_P1,none
meningitidis_001698085.1_P1_12,001698085.1_P1,none
meningitidis_001698085.1_P1_13,001698085.1_P1,none
meningitidis_001698085.1_P1_14,001698085.1_P1,none
meningitidis_001698085.1_P1_15,001698085.1_P1,none
meningitidis_001698085.1_P1_16,001698085.1_P1,none
meningitidis_001698085.1_P1_17,001698085.1_P1,none
meningitidis_001698085.1_P1_18,001698085.1_P1,none
meningitidis_001698085.1_P1_19,001698085.1_P1,none
meningitidis_001698085.1_P1_20,001698085.1_P1,none
meningitidis_001698085.1_P1_21,001698085.1_P1,none
meningitidis_001698085.1_P1_22,001698085.1_P1,none
meningitidis_001698085.1_P1_23,001698085.1_P1,none
meningitidis_001698085.1_P1_24,001698085.1_P1,none
meningitidis_001698085.1_P1_25,001698085.1_P1,none
meningitidis_001698085.1_P1_26,001698085.1_P1,none
meningitidis_001698085.1_P1_27,001698085.1_P1,none
meningitidis_001698085.1_P2_1,001698085.1_P2,none
meningitidis_001698085.1_P2_2,001698085.1_P2,none
meningitidis_001698085.1_P2_3,001698085.1_P2,none
meningitidis_001698085.1_P2_4,001698085.1_P2,none
meningitidis_001698085.1_P2_5,001698085.1_P2,none
meningitidis_001698085.1_P2_6,001698085.1_P2,none
meningitidis_001698085.1_P2_7,001698085.1_P2,none
meningitidis_001698085.1_P2_8,001698085.1_P2,none
meningitidis_001698085.1_P2_9,001698085.1_P2,none
meningitidis_001698085.1_P2_10,001698085.1_P2,none
meningitidis_001698085.1_P2_11,001698085.1_P2,none
meningitidis_001698085.1_P2_12,001698085.1_P2,none
meningitidis_001698085.1_P2_13,001698085.1_P2,none
meningitidis_001698085.1_P2_14,001698085.1_P2,none
meningitidis_001698085.1_P2_15,001698085.1_P2,none
meningitidis_001698085.1_P2_16,001698085.1_P2,none
meningitidis_001698085.1_P2_17,001698085.1_P2,none
meningitidis_001698085.1_P2_18,001698085.1_P2,none
meningitidis_001698085.1_P2_19,001698085.1_P2,none
meningitidis_001698085.1_P2_20,001698085.1_P2,none
meningitidis_001698085.1_P2_21,001698085.1_P2,none
meningitidis_001698085.1_P2_22,001698085.1_P2,none
meningitidis_001698085.1_P2_23,001698085.1_P2,none
meningitidis_001698085.1_P2_24,001698085.1_P2,none
meningitidis_001698085.1_P2_25,001698085.1_P2,none
meningitidis_001698085.1_P2_26,001698085.1_P2,none
meningitidis_001698085.1_P2_27,001698085.1_P2,none
meningitidis_001698085.1_P2_28,001698085.1_P2,none
meningitidis_001698085.1_P2_29,001698085.1_P2,none
meningitidis_001698085.1_P2_30,001698085.1_P2,none
meningitidis_001698085.1_P2_31,001698085.1_P2,none
meningitidis_001698085.1_P2_32,001698085.1_P2,none
meningitidis_001698085.1_P2_33,001698085.1_P2,none
meningitidis_001698085.1_P2_34,001698085.1_P2,none
meningitidis_001698085.1_P2_35,001698085.1_P2,none
meningitidis_001698085.1_P2_36,001698085.1_P2,none
meningitidis_001698085.1_P2_37,001698085.1_P2,none
meningitidis_001698085.1_P2_38,001698085.1_P2,none
meningitidis_001703695.1_P1_1,001703695.1_P1,none
